file,label,features,feat_len
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01503.mp3,Angry,"[-245.06005859375, 89.63253021240234, 8.171751976013184, 13.944147109985352, -4.370156764984131, 12.51944637298584, -0.8434645533561707, 0.8427911996841431, -10.699843406677246, 4.041481971740723, -2.8189380168914795, 4.119126319885254, -5.87770938873291, 1.2029508352279663, -4.005322456359863, 3.6597251892089844, -6.734323978424072, -2.3398256301879883, -7.414520263671875, -1.2458484172821045, 0.7108673453330994, 0.12873975932598114, 0.09855107218027115, -0.004393652081489563, -0.10482405871152878, -0.05776431784033775, -0.006849192548543215, 0.07027384638786316, 0.06487817317247391, -0.0017226198688149452, -0.0662275031208992, -0.09827272593975067, -0.16885243356227875, -0.10276500135660172, -0.06753131747245789, -0.07142050564289093, -0.025152016431093216, -0.01623997464776039, -0.020706146955490112, 0.03674306720495224, -0.4874662160873413, 0.012274804525077343, 0.05651210993528366, 0.044916171580553055, 0.04444783926010132, -0.03287319839000702, -0.0314464308321476, -0.030632968991994858, 0.0030528130009770393, 0.044091351330280304, 0.05006260424852371, 0.02311149798333645, 0.025050275027751923, -0.0011167230550199747, 0.010617516934871674, 0.038321737200021744, -0.0065916962921619415, 0.0045533753000199795, 0.019796311855316162, 0.019376404583454132, 2305.8614254228687, 0.022087527438998222, 5523.41931931516]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01305_aug1(1).mp3,Angry,"[-211.28016662597656, 70.79397583007812, -2.673086643218994, 3.9085803031921387, 11.769574165344238, 14.066207885742188, 8.183907508850098, 12.173523902893066, 6.116127014160156, 7.374872207641602, 6.326219081878662, 2.3620781898498535, -8.564074516296387, -11.455416679382324, 6.491219997406006, 16.927675247192383, 26.263063430786133, 14.9982271194458, -4.315920352935791, -9.18729019165039, 0.7793489694595337, -0.06918764114379883, -0.4600931704044342, 0.05735906586050987, 0.04096631705760956, -0.09220424294471741, -0.01561712846159935, 0.06228538602590561, -0.012559362687170506, 0.06669072806835175, -0.0027484095189720392, 0.04670432209968567, -0.021550174802541733, -0.16402208805084229, -0.03597113862633705, 0.028178583830595016, 0.0511074960231781, -0.033767931163311005, -0.004075866658240557, 0.05786651745438576, -0.03234555199742317, 0.035192105919122696, -0.04433218389749527, -0.059032272547483444, -0.02547098696231842, -0.006790791172534227, -0.00899476557970047, 0.011217494495213032, 0.031150219962000847, 0.04220394790172577, 0.008840584196150303, -0.0017847649287432432, 0.004170214757323265, -0.014666439965367317, -0.01533413864672184, -0.022083017975091934, -0.026459870859980583, 0.02541348524391651, 0.01692109927535057, -0.004774191416800022, 2128.1479786734585, 0.004649562761187553, 4413.655636809593]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_101.mp3,Angry,"[-299.3541259765625, 89.86856842041016, -40.813575744628906, 0.16838137805461884, -27.974966049194336, 0.8697069883346558, -18.50819206237793, -11.199845314025879, -5.18483829498291, -6.451052188873291, -9.218103408813477, -11.875189781188965, -4.127350807189941, -11.754493713378906, -4.074559211730957, -5.097294807434082, -3.292917251586914, -2.632423162460327, -1.8894572257995605, 1.0936291217803955, 0.12038788199424744, 0.09579445421695709, 0.04977808892726898, -0.024496614933013916, -0.012502907775342464, 0.008954564109444618, -0.002404787577688694, -0.05040765926241875, -0.022262681275606155, 0.011388651095330715, -0.012066520750522614, -0.029428021982312202, -0.02852794900536537, -0.02413085848093033, -0.015833145007491112, -0.012304253876209259, 0.02637222222983837, 0.062477994710206985, 0.049493350088596344, 0.05352385714650154, -0.04317345470190048, -0.02232254296541214, 0.04229888319969177, 0.006262687966227531, 0.017460890114307404, -0.007183786015957594, 0.004260228015482426, 0.006169762462377548, -0.0013501442736014724, 0.010999509133398533, 0.003927478101104498, 0.0048568821512162685, 0.0001756823476171121, 0.015401170589029789, 0.01969452202320099, 0.006778572220355272, 0.00489896722137928, 0.005179908126592636, -0.0018791931215673685, -0.013944756239652634, 1953.3455080311794, 0.007072264328598976, 3811.376953125]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat014_aug1(1).mp3,Angry,"[-222.84259033203125, 148.39144897460938, -1.2012425661087036, -14.948302268981934, -6.573648929595947, 6.664617538452148, -0.2228473275899887, 3.0161445140838623, -1.14162015914917, -1.9959217309951782, -3.421433687210083, -3.2965810298919678, -1.1435047388076782, 0.35935187339782715, 2.2924842834472656, 0.4988710880279541, -0.8615808486938477, -0.6300946474075317, -0.8704785704612732, 2.9263358116149902, -1.2077275514602661, -0.596994936466217, 0.041633475571870804, 0.10963857173919678, 0.12017719447612762, 0.013347174040973186, -0.03045842796564102, -0.019982142373919487, -0.04527641087770462, -0.013516122475266457, 0.02455761283636093, 0.08376443386077881, 0.08778073638677597, 0.012474287301301956, -0.014252145774662495, -0.0440499447286129, -0.01214601006358862, 0.03132683038711548, 0.06470239162445068, 0.040251217782497406, -0.13613617420196533, -0.02718633972108364, -0.015489332377910614, -0.01173543743789196, -0.02426575869321823, -0.03292680159211159, 0.03194321319460869, -0.00681194756180048, 0.020548397675156593, 0.02253023348748684, 0.00016132628661580384, 0.010953500866889954, -0.0051567223854362965, -0.01886913925409317, -0.021034616976976395, -0.011480727232992649, 0.018244482576847076, -0.010245055891573429, -0.005526973400264978, -0.013776859268546104, 1242.0151387382746, 0.061473000794649124, 1778.7322998046875]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/Cat_Angry1045.mp3,Angry,"[-246.9503173828125, 106.44156646728516, -79.25691986083984, -24.871158599853516, -2.6241226196289062, -4.767548561096191, -2.131492853164673, 5.902568340301514, 1.1310473680496216, -3.595078229904175, -9.653764724731445, 0.9443525671958923, -1.7780795097351074, -4.213627338409424, -5.071194171905518, 3.551290512084961, -6.103727340698242, 8.716507911682129, 13.40811538696289, 13.928116798400879, 0.5817512273788452, -0.3971492350101471, -0.5083919763565063, 0.01582941971719265, -0.5883901119232178, -0.08586546778678894, 0.2820250689983368, -0.4533315598964691, -0.27827298641204834, -0.02966315671801567, -0.10575545579195023, 0.318998783826828, 0.2847493588924408, 0.2150171995162964, 0.09469787031412125, -0.013636092655360699, -0.042032431811094284, 0.21065552532672882, 0.130742609500885, 0.14499321579933167, -0.16065357625484467, -0.38691946864128113, 0.3478914201259613, -0.011309914290904999, -0.019051983952522278, -0.09820535778999329, 0.15788491070270538, -0.06313106417655945, 0.008768446743488312, 0.08093422651290894, 0.017238067463040352, -0.0321841686964035, 0.11836663633584976, 0.02792993374168873, -0.014280250295996666, 0.002037791535258293, 0.08551162481307983, 0.09847304224967957, 0.22293135523796082, 0.07835379242897034, 1812.7991417486112, 0.003900604322552681, 2524.1347369025734]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/newang_aug1(1).mp3,Angry,"[-258.9265441894531, 68.28041076660156, -48.41913604736328, -13.215594291687012, 0.19115738570690155, -14.261092185974121, 2.871680974960327, -7.025396823883057, -14.874834060668945, -2.3210277557373047, -10.761409759521484, -11.307337760925293, -4.651375770568848, -8.314784049987793, 3.1066081523895264, 10.05025577545166, 3.418337345123291, 1.3592325448989868, -6.4101881980896, -10.57822036743164, 1.8140177726745605, 0.6496157646179199, -0.043033335357904434, -0.12066788226366043, -0.08392724394798279, -0.08186641335487366, 0.014720064587891102, 0.08574098348617554, 0.04287472739815712, 0.013592799194157124, -0.1358036994934082, -0.18459370732307434, -0.06531563401222229, 0.004585206042975187, 0.08500936627388, 0.17406533658504486, 0.05418530851602554, -0.12662410736083984, -0.1813129186630249, -0.10176104307174683, 0.004389900714159012, 4.8823326324054506e-06, -0.015433071181178093, -0.03756105154752731, 0.0020921409595757723, 0.04406287148594856, 0.03036356344819069, 0.03659633919596672, -3.434127211221494e-05, -0.04726600646972656, 0.03763648867607117, 0.057599734514951706, 0.010971657000482082, 0.041667453944683075, 0.04520520567893982, -0.04301491752266884, -0.07961056381464005, 0.011092622764408588, 0.04276736453175545, 0.01965266652405262, 1853.8461987140392, 0.194440558552742, 3147.368808962264]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/LastEntry_cat1261Ang.mp3,Angry,"[-212.70135498046875, 111.1817398071289, -19.86550521850586, -6.481107234954834, -20.50459098815918, -3.8346352577209473, -11.413004875183105, -14.407663345336914, -2.2680046558380127, 0.29957014322280884, 0.972191572189331, 9.295454978942871, 8.963672637939453, 6.115462779998779, -3.1080853939056396, 1.0854434967041016, -9.540104866027832, 1.3245834112167358, -0.9845263957977295, 4.178772449493408, 1.0731920003890991, 0.7310449481010437, -0.03337691351771355, -0.06464496999979019, -0.09712886065244675, 0.06431969255208969, 0.03653489798307419, -0.008783087134361267, -0.015498961322009563, -0.08554589748382568, -0.0015836420934647322, 0.03862885758280754, -0.009442323818802834, -0.0071107326075434685, -0.02252459153532982, -0.07912904769182205, 0.023914622142910957, -0.0007647256134077907, -0.009417960420250893, 0.011162102222442627, -0.21397429704666138, -0.1529485583305359, -0.015067295171320438, 0.029382847249507904, 0.027351798489689827, 0.006442440673708916, 0.030459752306342125, -0.0049891602247953415, -0.00891895405948162, 0.0014611680526286364, -0.0026483917608857155, 0.0001710488722892478, 0.00044196483213454485, -0.014402061700820923, -0.016522152349352837, 0.002876404207199812, 0.013153146021068096, 0.004912828095257282, -0.009184923954308033, -0.019347889348864555, 1654.7012078894475, 0.017366673797369003, 3167.5817668767263]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/LastEntry_cat1002Ang_aug1(1).mp3,Angry,"[-227.14938354492188, 75.95146942138672, -18.81092071533203, 3.8313050270080566, -15.976253509521484, -7.3027801513671875, -4.007402420043945, -7.564174652099609, 16.487646102905273, -6.766377925872803, 6.827040195465088, -10.005877494812012, 6.214146614074707, -6.549035549163818, -0.2397412210702896, -9.868069648742676, -2.5438051223754883, -1.4737473726272583, -4.765135765075684, 11.230536460876465, 0.3739977478981018, -0.06161094456911087, -0.049855221062898636, -0.017438095062971115, 0.019556963816285133, 0.08352360874414444, -0.030274614691734314, -0.06459987908601761, -0.07006056606769562, -0.04973722994327545, -0.0025741909630596638, -0.04200272262096405, 0.026266872882843018, -0.0053459047339856625, -0.006104621570557356, -0.05200827121734619, -0.011365440674126148, 0.036069609224796295, 0.014021052047610283, 0.049250658601522446, -0.4122835099697113, -0.015370222739875317, 0.04517177492380142, 0.06516388803720474, 0.0343790128827095, -0.02222392149269581, -0.0043167974799871445, -0.028624512255191803, 0.004274632781744003, -0.023570936173200607, -0.05633792653679848, -0.03137655183672905, -0.025717057287693024, -0.009771118871867657, -0.03224858269095421, -0.026133008301258087, -0.02175104431807995, 0.006502939388155937, 0.023477204144001007, -0.01190259400755167, 2702.435141534186, 0.06639186292886734, 5468.136412838855]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/Last_addCat110Ang.mp3,Angry,"[-192.21444702148438, 79.7974624633789, -63.87853240966797, 9.581280708312988, -8.86672592163086, 0.18350429832935333, -11.767366409301758, -10.045825958251953, -0.29319867491722107, -21.135452270507812, 5.7308149337768555, -13.383206367492676, -3.3472838401794434, -8.056726455688477, -7.117312431335449, -2.4075207710266113, 4.587498188018799, 10.506168365478516, 5.68401575088501, 6.083364486694336, -0.7242681980133057, 0.7952988147735596, 0.20503701269626617, 0.044234611093997955, 0.01555400900542736, 0.010111546143889427, 0.10810710489749908, -0.01238461397588253, -0.09436967223882675, -0.10605787485837936, -0.12094616144895554, -0.0034875324927270412, -0.038822419941425323, -0.07024600356817245, -0.07445091754198074, -0.002108941785991192, 0.020680608227849007, 0.05044924467802048, -0.07203520834445953, -0.03736616671085358, 0.051575127989053726, 0.10561676323413849, -0.04774904623627663, 0.0038727109786123037, -0.054875217378139496, -0.040348317474126816, -0.04744923487305641, -0.0031715775839984417, -0.00804736465215683, 0.032328035682439804, -0.02428830787539482, -0.021341267973184586, -0.0259530209004879, -0.031407155096530914, 0.007374101784080267, 0.01010877639055252, -0.011935349553823471, 0.013159743510186672, -0.02857540175318718, -0.03759784996509552, 2105.909957802079, 0.008034965954720974, 3301.12357304014]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/YashLL_Cat0270Ang.mp3,Angry,"[-254.6951904296875, 135.82139587402344, -15.310330390930176, -11.231562614440918, -0.9026533365249634, -8.49406623840332, 0.4593830704689026, -0.27265965938568115, 4.2216105461120605, -4.636819362640381, -9.490432739257812, 0.9171674847602844, -4.900017738342285, -6.561790943145752, 1.4803647994995117, -2.692409038543701, -5.52392053604126, 1.6098637580871582, 5.656834125518799, 5.458263397216797, 0.33289581537246704, 0.11575532704591751, -0.13692422211170197, 0.08110478520393372, 0.11971662938594818, -0.019614096730947495, -0.013421060517430305, 0.006907113827764988, 0.012643348425626755, 0.024304524064064026, -0.029607979580760002, 0.004371689632534981, 0.04684623330831528, 0.017571469768881798, -0.00616011256352067, 0.04153895750641823, -0.004388721194118261, -0.06278501451015472, -0.004950405098497868, -0.016544675454497337, -0.21179082989692688, -0.07455294579267502, 0.025597477331757545, -0.005182748660445213, 0.01856202632188797, 0.004491770640015602, -0.00828810315579176, 0.026426399126648903, 0.012348356656730175, -0.009260605089366436, 0.013447887264192104, 0.03111901320517063, 0.028339097276329994, 0.01659129559993744, 0.010195877403020859, 0.011355775408446789, -0.016000842675566673, -0.011231565847992897, 0.014319543726742268, -0.0024295251350849867, 1431.2435053949241, 0.004638142418116331, 2298.49716796875]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/Last_addCat173Ang.mp3,Angry,"[-464.853759765625, 69.76448059082031, 19.49870491027832, -7.438137054443359, 1.5613197088241577, -10.309220314025879, -20.761905670166016, -14.137909889221191, -21.018007278442383, -20.68400001525879, -13.273228645324707, -5.1415181159973145, -9.176068305969238, -5.712543487548828, -20.121078491210938, -6.952999114990234, -9.512478828430176, -8.979142189025879, -9.047666549682617, -10.737920761108398, 0.24093085527420044, 0.17583881318569183, 0.014209667220711708, 0.03956419602036476, 0.011586970649659634, 0.03430168703198433, -0.014289051294326782, -0.019953027367591858, -0.05252354219555855, -0.05756952613592148, -0.02068677358329296, -0.022481771185994148, -0.0007099990616552532, -0.006098641082644463, -0.021156132221221924, -0.005315010901540518, 0.0036551649682223797, 0.01935349963605404, -0.0029725367203354836, -0.043362658470869064, -0.20759345591068268, 0.0019778343848884106, 0.016624439507722855, 0.009551096707582474, -0.0003795616503339261, 0.006553345359861851, -0.0031778912525624037, -0.005594922695308924, 0.010831697843968868, 0.013227393850684166, 0.016198011115193367, 0.023209597915410995, 0.006664339918643236, 0.002881930908188224, 0.014894845895469189, 0.010173797607421875, -0.0033282970543950796, -0.01627231203019619, 0.0008836546330712736, 0.00844217836856842, 2450.423159448069, 0.01136352401226759, 6089.940082596009]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/YashLL_Cat0213Ang.mp3,Angry,"[-213.47024536132812, 54.01130294799805, -22.27115249633789, -15.216387748718262, 1.7396055459976196, 19.2255859375, 0.20994171500205994, 2.747175693511963, 4.753286838531494, -10.96669864654541, -8.997801780700684, -4.652663707733154, -12.268101692199707, -2.236070394515991, -1.634948968887329, 0.7771778106689453, 8.638351440429688, -6.443570613861084, -20.743392944335938, -7.671376705169678, -0.05652501434087753, 0.10118284821510315, 0.09695301949977875, -0.05437386780977249, 0.10137949138879776, -0.06335186213254929, -0.06991752237081528, -0.02996571734547615, 0.0027259644120931625, 0.08498938381671906, 0.06102077662944794, 0.026723012328147888, -0.010423514060676098, -0.0427388958632946, -0.06163783371448517, -0.03635029122233391, 0.02841210551559925, 0.04462428763508797, 0.04427286610007286, 0.032736241817474365, -0.32706010341644287, 0.001193088130094111, 0.03402673825621605, -0.00919725839048624, -0.04777006432414055, -0.00970908161252737, 0.03681926056742668, 0.02176058292388916, 0.015208909288048744, -0.010489451698958874, -0.04938708245754242, -0.01589614525437355, 0.011275699362158775, 0.008905729278922081, 0.012512262910604477, 0.0131139000877738, 0.02971346490085125, 0.002001991728320718, -0.005276883952319622, -0.011557978577911854, 3029.0781443165124, 0.04829348996281624, 6308.816177692819]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01339.mp3,Angry,"[-205.87100219726562, 92.49585723876953, -43.395263671875, -1.239735722541809, -1.436160922050476, 1.2813886404037476, 2.7341058254241943, 8.80479621887207, 11.993521690368652, -3.289781093597412, -8.129743576049805, 8.375678062438965, 10.611517906188965, 6.1148223876953125, 1.2834175825119019, -3.88624906539917, -0.18177704513072968, 5.564408302307129, 0.17512336373329163, -0.19368751347064972, 0.1506851613521576, 0.084557443857193, 0.2956683039665222, 0.20405679941177368, 0.13556620478630066, -0.08648882806301117, -0.08058741688728333, 0.0034458604641258717, 0.03232501819729805, 0.09510689228773117, 0.028022145852446556, -0.12365806102752686, 0.028704700991511345, 0.008264497853815556, -0.010040456429123878, 0.025836238637566566, 0.15031757950782776, 0.06759008765220642, -0.0041560702957212925, -0.03973029926419258, -0.055207423865795135, -0.028953945264220238, -0.1298442780971527, -0.07571282982826233, 0.006509792059659958, 0.03577610105276108, 0.0105379493907094, -0.02192249894142151, -0.014955337159335613, -0.021519195288419724, -0.017312364652752876, -0.012778081931173801, -0.019448598846793175, -0.045959122478961945, 0.006028333213180304, 0.059662364423274994, 0.04700876399874687, -0.026600591838359833, -0.02956545166671276, -0.048954833298921585, 2055.5924801170377, 0.008455699309706688, 3364.2404863911293]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01477.mp3,Angry,"[-245.3125457763672, 243.81138610839844, -56.71049118041992, -5.612949848175049, 33.462066650390625, -32.09925079345703, -3.5793251991271973, 13.811891555786133, -21.50624656677246, -0.7900939583778381, 7.83707332611084, -16.939504623413086, -1.5985826253890991, 4.7434773445129395, -11.053910255432129, 0.02353506162762642, 0.9296103715896606, -10.493029594421387, 0.11501945555210114, -0.6940166354179382, 0.2125616818666458, 0.12216376513242722, -0.08841370046138763, -0.01364312693476677, 0.02449193224310875, -0.015390477143228054, -0.005404298659414053, -0.01614965684711933, -0.02074063941836357, 0.005517603829503059, 0.01798010803759098, -0.005891768727451563, 0.017923027276992798, 0.009149259887635708, -0.019855836406350136, -0.004678003489971161, 0.0172821506857872, -0.0024947472847998142, -0.02189774066209793, -0.026829959824681282, -0.1506342887878418, -0.16470874845981598, 0.12448439747095108, 0.004085047636181116, -0.06794597208499908, 0.046438999474048615, 0.002257957588881254, -0.007709125056862831, 0.03779534995555878, -0.017950335517525673, -0.03328372910618782, 0.02391214296221733, -0.002487235004082322, -0.018331564962863922, 0.002375226467847824, -0.01242982130497694, -0.015922928228974342, -0.005816031247377396, -0.006591667886823416, 0.01938013918697834, 873.177677416806, 9.952899563359097e-05, 1656.348624513102]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat25_aug1(1).mp3,Angry,"[-272.1842346191406, 66.31165313720703, -21.606281280517578, -16.9100284576416, -1.3003566265106201, -11.759926795959473, -10.439384460449219, 17.925569534301758, -4.641324043273926, -16.7092227935791, 5.402643203735352, -5.468298435211182, -4.503519535064697, -5.865657806396484, -11.943670272827148, 1.5203036069869995, 1.2220505475997925, 7.443273067474365, 20.347675323486328, 5.551758766174316, 2.183246374130249, 0.7981259822845459, 0.25725027918815613, -0.19567127525806427, -0.030826719477772713, 0.03120036981999874, 0.05423217639327049, 0.2127191126346588, -0.14582528173923492, -0.2351333498954773, 0.007786336354911327, -0.1675778478384018, -0.07846745103597641, 0.20693250000476837, 0.18499428033828735, -0.0009011318325065076, -0.19164083898067474, -0.1600801646709442, -0.011098206974565983, -0.064040906727314, 0.014369133859872818, -0.023742664605379105, -0.0787992924451828, -0.08383520692586899, -0.022850751876831055, -0.02208283729851246, -0.06731558591127396, 0.005882366094738245, -0.008556749671697617, -0.021297408267855644, 0.04812703654170036, 0.023266660049557686, -0.09329527616500854, -0.11560580134391785, 0.04105726256966591, 0.05307898297905922, 0.016143061220645905, 0.029466448351740837, 0.025735631585121155, 0.016865503042936325, 1932.682086147561, 0.16938097774982452, 3658.9079826108873]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01463.mp3,Angry,"[-267.34747314453125, 103.16397857666016, 25.018369674682617, 7.306540012359619, 1.3624393939971924, 6.254238605499268, 2.5994701385498047, 10.09317398071289, -0.6950507164001465, -1.355067491531372, -3.0697872638702393, -4.682556629180908, -4.796672821044922, -2.9582862854003906, -2.083853006362915, -4.269676208496094, -0.4433205723762512, -1.458326816558838, 1.2047464847564697, 2.413609027862549, 0.2386259138584137, -0.028326930478215218, -0.025837711989879608, 0.031329020857810974, 0.027390843257308006, 0.005730705335736275, -0.010585744865238667, -0.00582538079470396, -0.001094518811441958, 0.007411268074065447, 0.011286263354122639, 0.01683165319263935, 0.038499508053064346, 0.026207247748970985, 0.014929702505469322, 0.029691873118281364, 0.014354858547449112, 0.0018315680790692568, -0.0038715230766683817, 0.0006463824538514018, -0.19591960310935974, -0.004833322484046221, 0.04648318141698837, 0.028638748452067375, -0.0014615358086302876, -0.004265969153493643, 0.005319688469171524, 0.016236232593655586, -0.018229681998491287, -0.022970810532569885, -0.0059856269508600235, 0.0014862107345834374, -0.006216219160705805, -0.0035825560335069895, 0.0036046206951141357, -0.0106274439021945, -0.01852654479444027, 0.008739476092159748, 0.01617230474948883, -0.0027452060021460056, 1791.3225547698812, 0.008381498977541924, 3456.5950728833864]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01305.mp3,Angry,"[-294.46600341796875, 109.27767181396484, -21.047513961791992, 11.823798179626465, 7.963832378387451, 18.881887435913086, 2.795487403869629, 18.465694427490234, -0.328798770904541, 13.285943984985352, 1.0417399406433105, 5.111393451690674, -8.231070518493652, -15.03547191619873, 11.297113418579102, 12.454730987548828, 29.581026077270508, 15.051959037780762, -6.626421928405762, -6.428714275360107, 1.0674452781677246, -0.27883318066596985, -0.5274586081504822, 0.1481824815273285, 0.033261436969041824, -0.09492073208093643, -0.03049318678677082, 0.06367158889770508, -0.025805043056607246, 0.0851202979683876, -0.024226084351539612, 0.07527561485767365, -0.03378995507955551, -0.19457125663757324, -0.0017721353797242045, -0.005960539914667606, 0.07093261182308197, -0.027181901037693024, 0.013468125835061073, 0.0878785103559494, 0.06317592412233353, -0.02558237500488758, -0.07828568667173386, -0.013093127869069576, -0.036454204469919205, -0.018702808767557144, 0.0021094228141009808, 0.007029091008007526, 0.03630433231592178, 0.026590613648295403, 0.013084427453577518, 0.017672544345259666, -0.012327148579061031, -0.01410121563822031, -0.004459897987544537, -0.026655232533812523, -0.0293726846575737, 0.012157944031059742, 0.02583424374461174, -0.01569613628089428, 1481.4003428764609, 0.0012907310156151652, 2322.6814589389537]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01442_aug1(1).mp3,Angry,"[-215.78903198242188, 85.05720520019531, -12.035747528076172, 14.496225357055664, -7.070004940032959, 12.228480339050293, -6.408012866973877, 11.637845993041992, -3.0084903240203857, -0.062123920768499374, -10.516618728637695, 6.916105270385742, -1.8583483695983887, -0.8868431448936462, -6.8512492179870605, 6.88437557220459, 1.4231129884719849, 4.447043418884277, -0.39997878670692444, -0.0772642195224762, 3.7004356384277344, 0.6105672121047974, -0.03623977676033974, 0.23912224173545837, -0.04544419050216675, 0.21244972944259644, -0.07594342529773712, 0.17672573029994965, 0.009545172564685345, 0.10834060609340668, -0.015316599048674107, 0.18324995040893555, 0.04512245953083038, 0.06213728338479996, -0.06529398262500763, 0.02024492435157299, 0.003589584259316325, 0.03445539250969887, -0.032893721014261246, 0.01983317919075489, -0.9822378754615784, -0.3773898780345917, -0.029292069375514984, -0.03614336624741554, 0.06076943874359131, 0.028157003223896027, 0.02498398907482624, -0.0241792481392622, 0.05940355360507965, -0.047517769038677216, -0.06474566459655762, -0.011212954297661781, 0.0598159022629261, 0.011590228416025639, -0.015953700989484787, 0.020564289763569832, 0.010149946436285973, 0.016633428633213043, 0.0242787916213274, 0.03925282135605812, 2254.5015459742845, 0.04588564485311508, 4723.328810471755]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/cat_flickr01307.mp3,Angry,"[-289.58502197265625, 104.25287628173828, -24.246231079101562, 17.692018508911133, 8.189351081848145, 23.444026947021484, 6.660129547119141, 12.642695426940918, -10.103609085083008, 10.039067268371582, 5.020925045013428, 7.195816516876221, -7.545555114746094, -5.7833781242370605, 5.4475603103637695, 0.48714059591293335, 15.931587219238281, 16.103958129882812, 6.140499591827393, 2.7718658447265625, -0.39370864629745483, -0.01561103668063879, 0.18430264294147491, 0.19014284014701843, 0.10586709529161453, 0.0137091763317585, -0.01386935729533434, 0.019398104399442673, -0.07876936346292496, -0.0542328841984272, 0.03857697173953056, 0.0899616926908493, 0.061293166130781174, 0.009771441109478474, -0.0060499366372823715, -0.07422628253698349, -0.05757223814725876, -0.07510023564100266, 0.011002441868185997, 0.1072741150856018, 0.03590281680226326, -0.07307521253824234, -0.008266453631222248, -0.013501396402716637, 0.001095522427931428, -0.03339381888508797, 0.023813283070921898, -0.005777554586529732, 0.01707664504647255, -0.02502404898405075, 0.03230510279536247, -0.026837609708309174, -0.020076412707567215, 0.0024245413951575756, -0.0024711303412914276, 0.0067986114881932735, -0.05477166548371315, -0.04291444271802902, 0.04930289462208748, 0.01434369571506977, 1482.2835979922847, 0.0007699063862673938, 2471.2905595887382]",63
data/audio_cat-classification/NAYA_DATA_AUG1X/Angry/YashLL_Cat0253Ang (2)_aug1(1).mp3,Angry,"[-199.05865478515625, 153.0796356201172, -70.97026824951172, 30.521175384521484, -10.678257942199707, -21.575605392456055, 18.116437911987305, -26.991920471191406, -4.704851150512695, -3.1022348403930664, -23.60665512084961, 7.0031914710998535, -14.616676330566406, -15.810992240905762, 1.0699164867401123, -19.890262603759766, -1.766337513923645, 4.257043361663818, -12.515036582946777, -2.7207448482513428, 1.6837074756622314, 0.8171167969703674, -0.35935184359550476, 0.2735586166381836, 0.03152145817875862, -0.0985054299235344, 0.16235442459583282, -0.09347280114889145, -0.04751398414373398, -0.05758536234498024, -0.16698956489562988, 0.013261181302368641, -0.08696803450584412, -0.08635635673999786, -0.00023534821229986846, -0.14211323857307434, -0.01330278068780899, 0.030594678595662117, -0.11097583174705505, -0.0577484630048275, -0.3374116122722626, -0.14064401388168335, 0.09092911332845688, -0.04796105995774269, -0.011226343922317028, -0.0061066835187375546, -0.0329994335770607, 0.015008799731731415, 0.012486541643738747, 0.03258083760738373, 0.04422800615429878, 0.0035750889219343662, -0.022573431953787804, -0.028588123619556427, -0.010883096605539322, 0.016424590721726418, -0.000114433940325398, -0.0305895134806633, -0.005669356323778629, 0.00859557930380106, 1455.5393099983103, 0.013919888064265251, 2888.915539253049]",63
