snippet_id,cat_id,cat_id_method,cluster_size,video_id,channel,platform,behavioral_category,bbox_found,yolo_conf,clip_similarity_to_nearest,gpt_verified,breed_guess,coat_pattern
v2KSYD4kgdc_snip_4,cat_v2KSYD4kgdc_snip_0,union_find,8,v2KSYD4kgdc,UC2-2R2Cd5zYo_o9wZNaTITA,YouTube,HuntingMind,True,0.9509269595146179,0.9225651025772095,False,mixed,tortoiseshell
v2KSYD4kgdc_snip_5,cat_v2KSYD4kgdc_snip_0,union_find,8,v2KSYD4kgdc,UC2-2R2Cd5zYo_o9wZNaTITA,YouTube,HuntingMind,True,0.9236356019973755,0.9225651025772095,False,mixed,solid
v2KSYD4kgdc_snip_6,cat_v2KSYD4kgdc_snip_0,union_find,8,v2KSYD4kgdc,UC2-2R2Cd5zYo_o9wZNaTITA,YouTube,HuntingMind,True,0.9560703635215759,0.8782142400741577,False,mixed,solid
v2KSYD4kgdc_snip_7,cat_v2KSYD4kgdc_snip_0,union_find,8,v2KSYD4kgdc,UC2-2R2Cd5zYo_o9wZNaTITA,YouTube,HuntingMind,True,0.94654381275177,0.9249722957611084,False,mixed,tortoiseshell
wuSbeWU3ZpI_snip_18,cat_wuSbeWU3ZpI_snip_18,union_find,8,wuSbeWU3ZpI,UCF2Mw3En7Zl8-fqgCEz3b6g,YouTube,Pain/Vet,True,0.8035968542098999,0.9554955363273621,False,mixed,bicolor
wuSbeWU3ZpI_snip_19,cat_wuSbeWU3ZpI_snip_18,union_find,8,wuSbeWU3ZpI,UCF2Mw3En7Zl8-fqgCEz3b6g,YouTube,Pain/Vet,True,0.7254581451416016,0.9611523151397705,False,mixed,bicolor
wuSbeWU3ZpI_snip_20,cat_wuSbeWU3ZpI_snip_18,union_find,8,wuSbeWU3ZpI,UCF2Mw3En7Zl8-fqgCEz3b6g,YouTube,Pain/Vet,True,0.6808520555496216,0.9611523151397705,False,mixed,bicolor
wuSbeWU3ZpI_snip_21,cat_wuSbeWU3ZpI_snip_18,union_find,8,wuSbeWU3ZpI,UCF2Mw3En7Zl8-fqgCEz3b6g,YouTube,Pain/Vet,True,0.9110930562019348,0.9521718621253967,False,mixed,solid
wuSbeWU3ZpI_snip_23,cat_wuSbeWU3ZpI_snip_18,union_find,8,wuSbeWU3ZpI,UCF2Mw3En7Zl8-fqgCEz3b6g,YouTube,Pain/Vet,True,0.5369199514389038,0.9050767421722412,False,mixed,bicolor
wuSbeWU3ZpI_snip_24,cat_wuSbeWU3ZpI_snip_18,union_find,8,wuSbeWU3ZpI,UCF2Mw3En7Zl8-fqgCEz3b6g,YouTube,Pain/Vet,True,0.5564154386520386,0.9554955363273621,False,mixed,solid
wuSbeWU3ZpI_snip_26,cat_wuSbeWU3ZpI_snip_18,union_find,8,wuSbeWU3ZpI,UCF2Mw3En7Zl8-fqgCEz3b6g,YouTube,Pain/Vet,True,0.47371384501457214,0.8879935145378113,False,mixed,bicolor
wuSbeWU3ZpI_snip_9,cat_wuSbeWU3ZpI_snip_18,union_find,8,wuSbeWU3ZpI,UCF2Mw3En7Zl8-fqgCEz3b6g,YouTube,Pain/Vet,True,0.6996028423309326,0.8985962271690369,False,Scottish Fold,bicolor
xc4G1LRUQnQ_snip_0,cat_xc4G1LRUQnQ_snip_0,union_find,8,xc4G1LRUQnQ,UCP1w87CgumQWDhn7yTNM5eQ,YouTube,Vocalizing,True,0.9081176519393921,0.8979781866073608,False,mixed,tabby
xc4G1LRUQnQ_snip_1,cat_xc4G1LRUQnQ_snip_0,union_find,8,xc4G1LRUQnQ,UCP1w87CgumQWDhn7yTNM5eQ,YouTube,Vocalizing,True,0.8983044624328613,0.8979781866073608,False,mixed,tabby
xc4G1LRUQnQ_snip_12,cat_xc4G1LRUQnQ_snip_0,union_find,8,xc4G1LRUQnQ,UCP1w87CgumQWDhn7yTNM5eQ,YouTube,Vocalizing,True,0.9328804016113281,0.8709167242050171,False,mixed,tabby
xc4G1LRUQnQ_snip_13,cat_xc4G1LRUQnQ_snip_0,union_find,8,xc4G1LRUQnQ,UCP1w87CgumQWDhn7yTNM5eQ,YouTube,Vocalizing,True,0.9316377639770508,0.8676607012748718,False,mixed,bicolor
xc4G1LRUQnQ_snip_14,cat_xc4G1LRUQnQ_snip_0,union_find,8,xc4G1LRUQnQ,UCP1w87CgumQWDhn7yTNM5eQ,YouTube,Vocalizing,True,0.864897608757019,0.8282092809677124,False,mixed,bicolor
xc4G1LRUQnQ_snip_15,cat_xc4G1LRUQnQ_snip_0,union_find,8,xc4G1LRUQnQ,UCP1w87CgumQWDhn7yTNM5eQ,YouTube,Vocalizing,True,0.8720839619636536,0.8729480504989624,False,mixed,bicolor
xc4G1LRUQnQ_snip_7,cat_xc4G1LRUQnQ_snip_0,union_find,8,xc4G1LRUQnQ,UCP1w87CgumQWDhn7yTNM5eQ,YouTube,Vocalizing,True,0.9652661681175232,0.8652766942977905,False,mixed,tabby
xc4G1LRUQnQ_snip_8,cat_xc4G1LRUQnQ_snip_0,union_find,8,xc4G1LRUQnQ,UCP1w87CgumQWDhn7yTNM5eQ,YouTube,Vocalizing,True,0.9420554637908936,0.8170609474182129,False,mixed,tabby
zRw1-tn37F8_snip_0,cat_zRw1-tn37F8_snip_0,union_find,8,zRw1-tn37F8,UCQ5izeFY8oNEEEadaqVerLA,YouTube,Pain/Vet,True,0.851230800151825,0.829382061958313,False,mixed,bicolor
zRw1-tn37F8_snip_1,cat_zRw1-tn37F8_snip_0,union_find,8,zRw1-tn37F8,UCQ5izeFY8oNEEEadaqVerLA,YouTube,Pain/Vet,True,0.761905312538147,0.8712750673294067,False,mixed,bicolor
zRw1-tn37F8_snip_10,cat_zRw1-tn37F8_snip_0,union_find,8,zRw1-tn37F8,UCQ5izeFY8oNEEEadaqVerLA,YouTube,Pain/Vet,True,0.8433675169944763,0.9122102856636047,False,mixed,bicolor
zRw1-tn37F8_snip_11,cat_zRw1-tn37F8_snip_0,union_find,8,zRw1-tn37F8,UCQ5izeFY8oNEEEadaqVerLA,YouTube,Pain/Vet,True,0.8967230916023254,0.9122102856636047,False,mixed,bicolor
zRw1-tn37F8_snip_12,cat_zRw1-tn37F8_snip_0,union_find,8,zRw1-tn37F8,UCQ5izeFY8oNEEEadaqVerLA,YouTube,Pain/Vet,True,0.9677103757858276,0.8566672205924988,False,mixed,bicolor
zRw1-tn37F8_snip_2,cat_zRw1-tn37F8_snip_0,union_find,8,zRw1-tn37F8,UCQ5izeFY8oNEEEadaqVerLA,YouTube,Pain/Vet,True,0.8254462480545044,0.8719828724861145,False,mixed,bicolor
zRw1-tn37F8_snip_8,cat_zRw1-tn37F8_snip_0,union_find,8,zRw1-tn37F8,UCQ5izeFY8oNEEEadaqVerLA,YouTube,Pain/Vet,True,0.7208105325698853,0.9106251001358032,False,mixed,bicolor
zRw1-tn37F8_snip_9,cat_zRw1-tn37F8_snip_0,union_find,8,zRw1-tn37F8,UCQ5izeFY8oNEEEadaqVerLA,YouTube,Pain/Vet,True,0.9366291761398315,0.8779057264328003,False,mixed,bicolor
-NbN8SQHBbk_snip_0,cat_-NbN8SQHBbk_snip_0,union_find,7,-NbN8SQHBbk,UCSSWmhUh1AeYd20lpAo6fSQ,YouTube,Vocalizing,True,0.949237585067749,0.8879870176315308,False,mixed,solid
-NbN8SQHBbk_snip_1,cat_-NbN8SQHBbk_snip_0,union_find,7,-NbN8SQHBbk,UCSSWmhUh1AeYd20lpAo6fSQ,YouTube,Vocalizing,True,0.9140726327896118,0.8782002329826355,False,mixed,solid
-NbN8SQHBbk_snip_11,cat_-NbN8SQHBbk_snip_0,union_find,7,-NbN8SQHBbk,UCSSWmhUh1AeYd20lpAo6fSQ,YouTube,Vocalizing,True,0.9179515838623047,0.891078531742096,False,mixed,solid
-NbN8SQHBbk_snip_13,cat_-NbN8SQHBbk_snip_0,union_find,7,-NbN8SQHBbk,UCSSWmhUh1AeYd20lpAo6fSQ,YouTube,Vocalizing,True,0.6604060530662537,0.6119049787521362,False,mixed,tabby
-NbN8SQHBbk_snip_14,cat_-NbN8SQHBbk_snip_0,union_find,7,-NbN8SQHBbk,UCSSWmhUh1AeYd20lpAo6fSQ,YouTube,Vocalizing,True,0.9226561784744263,0.8564800024032593,False,mixed,bicolor
-NbN8SQHBbk_snip_2,cat_-NbN8SQHBbk_snip_0,union_find,7,-NbN8SQHBbk,UCSSWmhUh1AeYd20lpAo6fSQ,YouTube,Vocalizing,True,0.8810688257217407,0.8988332748413086,False,mixed,tabby
-NbN8SQHBbk_snip_4,cat_-NbN8SQHBbk_snip_0,union_find,7,-NbN8SQHBbk,UCSSWmhUh1AeYd20lpAo6fSQ,YouTube,Vocalizing,True,0.9349796175956726,0.8773455023765564,False,mixed,solid
0i15DZ8u-OE_snip_3,cat_0i15DZ8u-OE_snip_3,union_find,7,0i15DZ8u-OE,UCX8nrzYyjzaBWELO3m_ezlw,YouTube,Vocalizing,True,0.7868227362632751,0.9137750864028931,False,mixed,tabby
0i15DZ8u-OE_snip_4,cat_0i15DZ8u-OE_snip_3,union_find,7,0i15DZ8u-OE,UCX8nrzYyjzaBWELO3m_ezlw,YouTube,Vocalizing,True,0.9615417122840881,0.8705785870552063,False,mixed,solid
0i15DZ8u-OE_snip_5,cat_0i15DZ8u-OE_snip_3,union_find,7,0i15DZ8u-OE,UCX8nrzYyjzaBWELO3m_ezlw,YouTube,Vocalizing,True,0.9298367500305176,0.8628309369087219,False,mixed,solid
0i15DZ8u-OE_snip_6,cat_0i15DZ8u-OE_snip_3,union_find,7,0i15DZ8u-OE,UCX8nrzYyjzaBWELO3m_ezlw,YouTube,Vocalizing,True,0.9510309100151062,0.8898833394050598,False,mixed,solid
0i15DZ8u-OE_snip_7,cat_0i15DZ8u-OE_snip_3,union_find,7,0i15DZ8u-OE,UCX8nrzYyjzaBWELO3m_ezlw,YouTube,Vocalizing,True,0.9380806684494019,0.9051302671432495,False,mixed,tabby
0i15DZ8u-OE_snip_8,cat_0i15DZ8u-OE_snip_3,union_find,7,0i15DZ8u-OE,UCX8nrzYyjzaBWELO3m_ezlw,YouTube,Vocalizing,True,0.82845538854599,0.9051302671432495,False,mixed,tabby
0i15DZ8u-OE_snip_9,cat_0i15DZ8u-OE_snip_3,union_find,7,0i15DZ8u-OE,UCX8nrzYyjzaBWELO3m_ezlw,YouTube,Vocalizing,True,0.9522977471351624,0.8929638862609863,False,mixed,tabby
1rGFdF0B4-s_snip_10,cat_1rGFdF0B4-s_snip_10,union_find,7,1rGFdF0B4-s,UCs5Xl6fL6c4USxyEDSv-PXQ,YouTube,Pain/Vet,True,0.8918298482894897,0.86712247133255,False,mixed,bicolor
1rGFdF0B4-s_snip_12,cat_1rGFdF0B4-s_snip_10,union_find,7,1rGFdF0B4-s,UCs5Xl6fL6c4USxyEDSv-PXQ,YouTube,Pain/Vet,True,0.8476217985153198,0.8645766973495483,False,mixed,bicolor
1rGFdF0B4-s_snip_5,cat_1rGFdF0B4-s_snip_10,union_find,7,1rGFdF0B4-s,UCs5Xl6fL6c4USxyEDSv-PXQ,YouTube,Pain/Vet,True,0.8277079463005066,0.8582847118377686,False,mixed,bicolor
1rGFdF0B4-s_snip_6,cat_1rGFdF0B4-s_snip_10,union_find,7,1rGFdF0B4-s,UCs5Xl6fL6c4USxyEDSv-PXQ,YouTube,Pain/Vet,True,0.9280571341514587,0.8576211929321289,False,mixed,bicolor
1rGFdF0B4-s_snip_7,cat_1rGFdF0B4-s_snip_10,union_find,7,1rGFdF0B4-s,UCs5Xl6fL6c4USxyEDSv-PXQ,YouTube,Pain/Vet,True,0.9093114137649536,0.873192310333252,False,mixed,bicolor
1rGFdF0B4-s_snip_8,cat_1rGFdF0B4-s_snip_10,union_find,7,1rGFdF0B4-s,UCs5Xl6fL6c4USxyEDSv-PXQ,YouTube,Pain/Vet,True,0.8767012357711792,0.9307140111923218,False,mixed,bicolor
1rGFdF0B4-s_snip_9,cat_1rGFdF0B4-s_snip_10,union_find,7,1rGFdF0B4-s,UCs5Xl6fL6c4USxyEDSv-PXQ,YouTube,Pain/Vet,True,0.9488719701766968,0.9307140111923218,False,mixed,bicolor
4TbjFcboYx8_snip_10,cat_4TbjFcboYx8_snip_10,union_find,7,4TbjFcboYx8,UCVZjiEWxPCr4RMGdCs3KUSg,YouTube,Pain/Vet,False,,0.8944788575172424,False,mixed,bicolor
4TbjFcboYx8_snip_2,cat_4TbjFcboYx8_snip_10,union_find,7,4TbjFcboYx8,UCVZjiEWxPCr4RMGdCs3KUSg,YouTube,Pain/Vet,True,0.5381700396537781,0.8727201819419861,False,mixed,solid
4TbjFcboYx8_snip_4,cat_4TbjFcboYx8_snip_10,union_find,7,4TbjFcboYx8,UCVZjiEWxPCr4RMGdCs3KUSg,YouTube,Pain/Vet,False,,0.9073667526245117,False,mixed,solid
4TbjFcboYx8_snip_6,cat_4TbjFcboYx8_snip_10,union_find,7,4TbjFcboYx8,UCVZjiEWxPCr4RMGdCs3KUSg,YouTube,Pain/Vet,True,0.5452060103416443,0.9280465245246887,False,mixed,solid
4TbjFcboYx8_snip_7,cat_4TbjFcboYx8_snip_10,union_find,7,4TbjFcboYx8,UCVZjiEWxPCr4RMGdCs3KUSg,YouTube,Pain/Vet,False,,0.9639984369277954,False,mixed,solid
4TbjFcboYx8_snip_8,cat_4TbjFcboYx8_snip_10,union_find,7,4TbjFcboYx8,UCVZjiEWxPCr4RMGdCs3KUSg,YouTube,Pain/Vet,True,0.6775605082511902,0.9280465245246887,False,mixed,bicolor
4TbjFcboYx8_snip_9,cat_4TbjFcboYx8_snip_10,union_find,7,4TbjFcboYx8,UCVZjiEWxPCr4RMGdCs3KUSg,YouTube,Pain/Vet,False,,0.9639984369277954,False,mixed,bicolor
5afLaB6oZI8_snip_0,cat_5afLaB6oZI8_snip_0,union_find,7,5afLaB6oZI8,UCdWpj8gNimz7oosscTnfiqA,YouTube,Vocalizing,True,0.7939816117286682,0.9032884240150452,False,mixed,solid
5afLaB6oZI8_snip_1,cat_5afLaB6oZI8_snip_0,union_find,7,5afLaB6oZI8,UCdWpj8gNimz7oosscTnfiqA,YouTube,Vocalizing,True,0.931950569152832,0.9032884240150452,False,mixed,solid
5afLaB6oZI8_snip_11,cat_5afLaB6oZI8_snip_0,union_find,7,5afLaB6oZI8,UCdWpj8gNimz7oosscTnfiqA,YouTube,Vocalizing,True,0.6039462685585022,0.9309221506118774,False,mixed,solid
5afLaB6oZI8_snip_12,cat_5afLaB6oZI8_snip_0,union_find,7,5afLaB6oZI8,UCdWpj8gNimz7oosscTnfiqA,YouTube,Vocalizing,True,0.8925129771232605,0.9309221506118774,False,mixed,solid
5afLaB6oZI8_snip_13,cat_5afLaB6oZI8_snip_0,union_find,7,5afLaB6oZI8,UCdWpj8gNimz7oosscTnfiqA,YouTube,Vocalizing,True,0.9635988473892212,0.8780730366706848,False,mixed,solid
5afLaB6oZI8_snip_3,cat_5afLaB6oZI8_snip_0,union_find,7,5afLaB6oZI8,UCdWpj8gNimz7oosscTnfiqA,YouTube,Vocalizing,True,0.6909922361373901,0.8030630946159363,False,mixed,solid
5afLaB6oZI8_snip_5,cat_5afLaB6oZI8_snip_0,union_find,7,5afLaB6oZI8,UCdWpj8gNimz7oosscTnfiqA,YouTube,Vocalizing,True,0.7880824208259583,0.8774704337120056,False,mixed,solid
64_7byR1hjI_snip_10,cat_64_7byR1hjI_snip_10,union_find,7,64_7byR1hjI,UCEmx6cjqgXFzWQFyI-AMUmg,YouTube,Positive_Baseline,True,0.9282056093215942,0.9277114868164062,False,Abyssinian,solid
64_7byR1hjI_snip_11,cat_64_7byR1hjI_snip_10,union_find,7,64_7byR1hjI,UCEmx6cjqgXFzWQFyI-AMUmg,YouTube,Positive_Baseline,True,0.949698269367218,0.9318451881408691,False,Abyssinian,solid
64_7byR1hjI_snip_12,cat_64_7byR1hjI_snip_10,union_find,7,64_7byR1hjI,UCEmx6cjqgXFzWQFyI-AMUmg,YouTube,Positive_Baseline,True,0.9260432124137878,0.9107676148414612,False,Abyssinian,solid
64_7byR1hjI_snip_13,cat_64_7byR1hjI_snip_10,union_find,7,64_7byR1hjI,UCEmx6cjqgXFzWQFyI-AMUmg,YouTube,Positive_Baseline,True,0.9308781027793884,0.8793015480041504,False,Abyssinian,solid
64_7byR1hjI_snip_15,cat_64_7byR1hjI_snip_10,union_find,7,64_7byR1hjI,UCEmx6cjqgXFzWQFyI-AMUmg,YouTube,Positive_Baseline,True,0.9295383095741272,0.9116507768630981,False,Abyssinian,solid
64_7byR1hjI_snip_6,cat_64_7byR1hjI_snip_10,union_find,7,64_7byR1hjI,UCEmx6cjqgXFzWQFyI-AMUmg,YouTube,Positive_Baseline,True,0.5744659900665283,0.8350459337234497,False,Abyssinian,solid
64_7byR1hjI_snip_8,cat_64_7byR1hjI_snip_10,union_find,7,64_7byR1hjI,UCEmx6cjqgXFzWQFyI-AMUmg,YouTube,Positive_Baseline,True,0.763098418712616,0.9318451881408691,False,Abyssinian,solid
7592964950021262622_snip_0,cat_7592964950021262622_snip_0,union_find,7,7592964950021262622,eddleman.mckearin,TikTok,Vocalizing,True,0.904489278793335,0.9124378561973572,False,mixed,solid
7592964950021262622_snip_1,cat_7592964950021262622_snip_0,union_find,7,7592964950021262622,eddleman.mckearin,TikTok,Vocalizing,True,0.9631415009498596,0.978635847568512,False,mixed,solid
7592964950021262622_snip_3,cat_7592964950021262622_snip_0,union_find,7,7592964950021262622,eddleman.mckearin,TikTok,Vocalizing,True,0.8884841799736023,0.9030280709266663,False,mixed,bicolor
7592964950021262622_snip_4,cat_7592964950021262622_snip_0,union_find,7,7592964950021262622,eddleman.mckearin,TikTok,Vocalizing,True,0.8770955204963684,0.8292760252952576,False,mixed,tabby
7595135987039178006_snip_0,cat_7592964950021262622_snip_0,union_find,7,7595135987039178006,animals2068,TikTok,Agonistic,True,0.9620458483695984,0.978635847568512,False,mixed,solid
7611480894422928654_snip_1,cat_7592964950021262622_snip_0,union_find,7,7611480894422928654,minh.mai.le1,TikTok,Vocalizing,True,0.9626362919807434,0.9679595232009888,False,mixed,solid
7611480894422928654_snip_2,cat_7592964950021262622_snip_0,union_find,7,7611480894422928654,minh.mai.le1,TikTok,Vocalizing,True,0.8739783763885498,0.8834533095359802,False,mixed,tabby
7617869097505688854_snip_0,cat_7617869097505688854_snip_0,union_find,7,7617869097505688854,catslovers3965,TikTok,Vocalizing,True,0.9545495510101318,0.9100413918495178,False,mixed,tabby
7617869097505688854_snip_10,cat_7617869097505688854_snip_0,union_find,7,7617869097505688854,catslovers3965,TikTok,Vocalizing,True,0.6173310279846191,0.8793903589248657,False,mixed,tabby
7617869097505688854_snip_11,cat_7617869097505688854_snip_0,union_find,7,7617869097505688854,catslovers3965,TikTok,Vocalizing,True,0.5571821331977844,0.8793903589248657,False,mixed,tabby
7617869097505688854_snip_4,cat_7617869097505688854_snip_0,union_find,7,7617869097505688854,catslovers3965,TikTok,Vocalizing,True,0.7352290749549866,0.8547192811965942,False,mixed,tabby
7617869097505688854_snip_6,cat_7617869097505688854_snip_0,union_find,7,7617869097505688854,catslovers3965,TikTok,Vocalizing,True,0.7960493564605713,0.8807901740074158,False,mixed,tabby
7617869097505688854_snip_8,cat_7617869097505688854_snip_0,union_find,7,7617869097505688854,catslovers3965,TikTok,Vocalizing,True,0.8970776200294495,0.8680073022842407,False,mixed,bicolor
7617869097505688854_snip_9,cat_7617869097505688854_snip_0,union_find,7,7617869097505688854,catslovers3965,TikTok,Vocalizing,True,0.8281905651092529,0.879457950592041,False,mixed,solid
7619026014227746070_snip_1,cat_7619026014227746070_snip_1,union_find,7,7619026014227746070,meowcatworld0,TikTok,HuntingMind,True,0.9471792578697205,0.9484357237815857,False,mixed,tabby
7619026014227746070_snip_2,cat_7619026014227746070_snip_1,union_find,7,7619026014227746070,meowcatworld0,TikTok,HuntingMind,True,0.9237181544303894,0.8734947443008423,False,mixed,bicolor
7619026014227746070_snip_3,cat_7619026014227746070_snip_1,union_find,7,7619026014227746070,meowcatworld0,TikTok,HuntingMind,True,0.9440793991088867,0.9457981586456299,False,mixed,bicolor
7619026014227746070_snip_5,cat_7619026014227746070_snip_1,union_find,7,7619026014227746070,meowcatworld0,TikTok,HuntingMind,True,0.9341587424278259,0.8894542455673218,False,mixed,tabby
7619026014227746070_snip_6,cat_7619026014227746070_snip_1,union_find,7,7619026014227746070,meowcatworld0,TikTok,HuntingMind,True,0.9169195294380188,0.9425588250160217,False,mixed,bicolor
7619026014227746070_snip_8,cat_7619026014227746070_snip_1,union_find,7,7619026014227746070,meowcatworld0,TikTok,HuntingMind,True,0.9507009983062744,0.724524974822998,False,Russian Blue,solid
7619026014227746070_snip_9,cat_7619026014227746070_snip_1,union_find,7,7619026014227746070,meowcatworld0,TikTok,HuntingMind,True,0.8385735154151917,0.9454169869422913,False,mixed,bicolor
7EWxQGhqeXU_snip_0,cat_7EWxQGhqeXU_snip_0,union_find,7,7EWxQGhqeXU,UCbs09k1OcLLU5OvclsiGlwA,YouTube,Vocalizing,True,0.9407927989959717,0.9074741005897522,False,mixed,tabby
8SonF8upWy8_snip_3,cat_8SonF8upWy8_snip_3,union_find,7,8SonF8upWy8,UCwmcFaknGk83rjXWhxx9fFQ,YouTube,Vocalizing,True,0.7651679515838623,0.8629352450370789,False,mixed,tabby
8SonF8upWy8_snip_7,cat_8SonF8upWy8_snip_3,union_find,7,8SonF8upWy8,UCwmcFaknGk83rjXWhxx9fFQ,YouTube,Vocalizing,True,0.910370409488678,0.78583163022995,False,mixed,tabby
BwVMfT1Lnko_snip_0,cat_BwVMfT1Lnko_snip_0,union_find,7,BwVMfT1Lnko,UCkBUVRKAS-qQgcVkJzHRHhA,YouTube,Vocalizing,True,0.7926807999610901,0.9063506722450256,False,mixed,tabby
BwVMfT1Lnko_snip_1,cat_BwVMfT1Lnko_snip_0,union_find,7,BwVMfT1Lnko,UCkBUVRKAS-qQgcVkJzHRHhA,YouTube,Vocalizing,True,0.5827416181564331,0.9340477585792542,False,mixed,tabby
BwVMfT1Lnko_snip_2,cat_BwVMfT1Lnko_snip_0,union_find,7,BwVMfT1Lnko,UCkBUVRKAS-qQgcVkJzHRHhA,YouTube,Vocalizing,True,0.9348949790000916,0.9340477585792542,False,mixed,tabby
BwVMfT1Lnko_snip_3,cat_BwVMfT1Lnko_snip_0,union_find,7,BwVMfT1Lnko,UCkBUVRKAS-qQgcVkJzHRHhA,YouTube,Vocalizing,True,0.928523063659668,0.951884925365448,False,mixed,tabby
BwVMfT1Lnko_snip_4,cat_BwVMfT1Lnko_snip_0,union_find,7,BwVMfT1Lnko,UCkBUVRKAS-qQgcVkJzHRHhA,YouTube,Vocalizing,True,0.9480639100074768,0.951884925365448,False,mixed,tabby
BwVMfT1Lnko_snip_5,cat_BwVMfT1Lnko_snip_0,union_find,7,BwVMfT1Lnko,UCkBUVRKAS-qQgcVkJzHRHhA,YouTube,Vocalizing,True,0.805097758769989,0.883850634098053,False,mixed,tabby
BwVMfT1Lnko_snip_6,cat_BwVMfT1Lnko_snip_0,union_find,7,BwVMfT1Lnko,UCkBUVRKAS-qQgcVkJzHRHhA,YouTube,Vocalizing,True,0.9451414942741394,0.9501772522926331,False,mixed,tabby
CGUCadZ-WEU_snip_0,cat_CGUCadZ-WEU_snip_0,union_find,7,CGUCadZ-WEU,UCb6YJxJbpnyw6wrg1QC1RLw,YouTube,HuntingMind,True,0.9137738943099976,0.9279029369354248,False,mixed,bicolor
CGUCadZ-WEU_snip_1,cat_CGUCadZ-WEU_snip_0,union_find,7,CGUCadZ-WEU,UCb6YJxJbpnyw6wrg1QC1RLw,YouTube,HuntingMind,True,0.9360674619674683,0.9510934948921204,False,mixed,bicolor
CGUCadZ-WEU_snip_14,cat_CGUCadZ-WEU_snip_0,union_find,7,CGUCadZ-WEU,UCb6YJxJbpnyw6wrg1QC1RLw,YouTube,HuntingMind,True,0.9545308351516724,0.9207697510719299,False,mixed,bicolor
CGUCadZ-WEU_snip_2,cat_CGUCadZ-WEU_snip_0,union_find,7,CGUCadZ-WEU,UCb6YJxJbpnyw6wrg1QC1RLw,YouTube,HuntingMind,True,0.9263678193092346,0.9085062742233276,False,mixed,bicolor
CGUCadZ-WEU_snip_24,cat_CGUCadZ-WEU_snip_0,union_find,7,CGUCadZ-WEU,UCb6YJxJbpnyw6wrg1QC1RLw,YouTube,HuntingMind,True,0.7983870506286621,0.8649222254753113,False,mixed,bicolor
CGUCadZ-WEU_snip_3,cat_CGUCadZ-WEU_snip_0,union_find,7,CGUCadZ-WEU,UCb6YJxJbpnyw6wrg1QC1RLw,YouTube,HuntingMind,True,0.9323150515556335,0.9510934948921204,False,mixed,bicolor
CGUCadZ-WEU_snip_9,cat_CGUCadZ-WEU_snip_0,union_find,7,CGUCadZ-WEU,UCb6YJxJbpnyw6wrg1QC1RLw,YouTube,HuntingMind,True,0.9454719424247742,0.9009982347488403,False,mixed,bicolor
D_37R8NrZj4_snip_0,cat_D_37R8NrZj4_snip_0,union_find,7,D_37R8NrZj4,UCsXzO7VHWmhvpu9xx4eDcDw,YouTube,Pain/Vet,True,0.9202441573143005,0.8031793236732483,False,mixed,solid
D_37R8NrZj4_snip_1,cat_D_37R8NrZj4_snip_0,union_find,7,D_37R8NrZj4,UCsXzO7VHWmhvpu9xx4eDcDw,YouTube,Pain/Vet,True,0.899120569229126,0.7784920334815979,False,mixed,bicolor
D_37R8NrZj4_snip_10,cat_D_37R8NrZj4_snip_0,union_find,7,D_37R8NrZj4,UCsXzO7VHWmhvpu9xx4eDcDw,YouTube,Pain/Vet,True,0.8400207161903381,0.8512232303619385,False,mixed,bicolor
D_37R8NrZj4_snip_5,cat_D_37R8NrZj4_snip_0,union_find,7,D_37R8NrZj4,UCsXzO7VHWmhvpu9xx4eDcDw,YouTube,Pain/Vet,True,0.6155350804328918,0.8401504158973694,False,mixed,bicolor
D_37R8NrZj4_snip_6,cat_D_37R8NrZj4_snip_0,union_find,7,D_37R8NrZj4,UCsXzO7VHWmhvpu9xx4eDcDw,YouTube,Pain/Vet,True,0.8576658964157104,0.8035584688186646,False,mixed,tabby
D_37R8NrZj4_snip_7,cat_D_37R8NrZj4_snip_0,union_find,7,D_37R8NrZj4,UCsXzO7VHWmhvpu9xx4eDcDw,YouTube,Pain/Vet,True,0.7764047980308533,0.8512232303619385,False,mixed,tabby
D_37R8NrZj4_snip_9,cat_D_37R8NrZj4_snip_0,union_find,7,D_37R8NrZj4,UCsXzO7VHWmhvpu9xx4eDcDw,YouTube,Pain/Vet,True,0.4849690794944763,0.7591381669044495,False,mixed,bicolor
FCwHKX5QZtc_snip_0,cat_7EWxQGhqeXU_snip_0,union_find,7,FCwHKX5QZtc,UCbs09k1OcLLU5OvclsiGlwA,YouTube,Vocalizing,True,0.930968701839447,0.8291987776756287,False,mixed,tabby
FCwHKX5QZtc_snip_1,cat_7EWxQGhqeXU_snip_0,union_find,7,FCwHKX5QZtc,UCbs09k1OcLLU5OvclsiGlwA,YouTube,Vocalizing,True,0.788180947303772,0.8830552697181702,False,mixed,tabby
FjGdTxrHQ7U_snip_3,cat_FjGdTxrHQ7U_snip_3,union_find,7,FjGdTxrHQ7U,UCwUBUFWB185qHHE6awT1Xbw,YouTube,Positive_Baseline,True,0.841074526309967,0.9266828894615173,False,mixed,bicolor
FjGdTxrHQ7U_snip_4,cat_FjGdTxrHQ7U_snip_3,union_find,7,FjGdTxrHQ7U,UCwUBUFWB185qHHE6awT1Xbw,YouTube,Positive_Baseline,True,0.9187710881233215,0.9721607565879822,False,mixed,bicolor
